countershade_hands,general,countershading
countershade_legs,general,countershading
countershade_neck,general,countershading
countershade_scales,general,"countershading,scales"
countershade_tail,general,"countershading,tail"
countershade_thighs,general,countershade_legs
countershade_torso,general,countershading
countershading,general,multicolored_body
courage_the_cowardly_dog_(character),character,
cover,meta,
cover_art,meta,
cover_page,meta,"cover,cover_art"
covered_eyes,general,obscured_eyes
covered_nipples,general,
covering,general,
covering_breasts,general,"breasts,covering"
covering_crotch,general,covering
covering_face,general,covering
covering_mouth,general,covering
covering_own_mouth,general,"covering_mouth,covering_self"
covering_self,general,covering
cow_print,general,animal_print
cow_print_bikini,general,"cow_print,pattern_bikini"
cowbell,general,bell
cowboy,general,
cowboy_hat,general,hat
cowgirl_position,general,"from_front_position,on_bottom,on_top"
cowlick,general,hair
coyote,species,canis
cozy_glow_(mlp),character,friendship_is_magic
crab,species,decapod
cracks,general,
crane_(bird),species,bird
crash_bandicoot,character,
crate,general,container
crawling,general,
crazy_redd,character,animal_crossing
cream_heart,character,
cream_the_rabbit,character,
creeper,species,
creepy,general,
crescent_moon,general,moon
crewmate_(among_us),character,
cricetid,species,rodent
criminal,general,
critters_(poppy_playtime),species,
crocodile,species,crocodilian
crocodilian,species,reptile
croconaw,species,pokemon_(species)
crop_top,general,shirt
cropped_hoodie,general,hoodie
cross,general,
cross-eyed,general,
cross-popping_vein,general,
cross_fox,species,red_fox
cross_necklace,general,"cross,necklace"
crossdressing,general,clothed
crossdressing_male,general,
crossed_ankles,general,
crossed_arms,general,
crossed_legs,general,
crossover,meta,
crossover_cosplay,general,"cosplay,crossover"
crossover_ship,general,crossover
crotch_breasts,general,
crotch_focus,general,
crotch_lines,general,
crotch_rope,general,rope
crotch_shot,general,crotch_focus
crotch_tuft,general,tuft
crotchless_clothing,general,clothing
crotchless_panties,general,"crotchless_clothing,panties"
crouching,general,
crow,species,corvus_(genus)
crowd,general,group
crown,general,headgear
crunch_bandicoot,character,
crusch_lulu,character,
crush,general,
crustacean,species,arthropod
crux,species,canid
crying,general,tears
crying_laughing,general,"laugh,tears"
cryptid,species,
crystal,general,
ctarl-ctarl,species,felid
cu_sith_(tas),character,
cubone,species,pokemon_(species)
cuckold,general,
cuckquean,general,
cuddle_team_leader,character,
cuddling,general,
cuff_(restraint),general,restraints
cuffs_(clothing),general,
cum,general,genital_fluids
cum_ballooning,general,cum_inflation
cum_between_breasts,general,"breasts,cum"
cum_bubble,general,"bubble,cum"
cum_collecting,general,
cum_covered,general,"cum,messy"
cum_drip,general,"cum,dripping"
cum_dripping_from_penis,general,
cum_drool,general,cum
cum_dumpster,general,
cum_everywhere,general,"cum,messy"
cum_explosion,general,
cum_expulsion,general,cum
cum_fart,general,cum_expulsion
cum_from_ass,general,cum_in_ass
cum_from_mouth,general,cum_in_mouth
cum_from_nose,general,cum_in_nose
cum_from_penis,general,cum_in_penis
cum_from_vagina,general,cum_in_vagina
cum_in_a_cup,general,"cum_in_container,cup"
cum_in_ass,general,cum_inside
cum_in_bowl,general,"bowl,cum_in_container"
cum_in_cloaca,general,"cloaca,cum_inside"
cum_in_clothing,general,"clothing,cum"
cum_in_container,general,"container,cum"
cum_in_hair,general,"cum,hair"
cum_in_mouth,general,cum_inside
cum_in_nose,general,cum_inside
cum_in_own_mouth,general,"cum_in_mouth,cum_in_self"
cum_in_penis,general,"cum_inside,penis"
cum_in_self,general,cum_inside
cum_in_underwear,general,"cum_in_clothing,underwear"
cum_in_uterus,general,"cum_inside,uterus"
cum_in_vagina,general,cum_inside
cum_inflation,general,"cum_inside,inflation"
cum_inside,general,cum
cum_on_another,general,cum
cum_on_anus,general,"anus,cum"
cum_on_arm,general,cum_on_body
cum_on_back,general,cum_on_body
cum_on_balls,general,"balls,cum"
cum_on_bed,general,"bed,cum"
cum_on_belly,general,cum_on_body
cum_on_body,general,cum
cum_on_breasts,general,"breasts,cum_on_body"
cum_on_butt,general,"butt,cum_on_body"
cum_on_chest,general,cum_on_body
cum_on_clothing,general,"clothing,cum"
cum_on_ear,general,cum
cum_on_face,general,cum
cum_on_feet,general,"cum,feet"
cum_on_food,general,"cum,food"
cum_on_ground,general,cum
cum_on_hand,general,cum
cum_on_head,general,cum
cum_on_knot,general,"cum,knot"
cum_on_leg,general,cum_on_body
cum_on_muzzle,general,cum
cum_on_own_balls,general,"cum_on_balls,cum_on_self"
cum_on_own_chest,general,"cum_on_chest,cum_on_self"
cum_on_own_face,general,"cum_on_face,cum_on_self"
cum_on_own_penis,general,"cum_on_penis,cum_on_self"
cum_on_own_tongue,general,"cum_on_self,cum_on_tongue"
cum_on_penis,general,"cum,penis"
cum_on_perineum,general,"cum,perineum"
cum_on_self,general,cum
cum_on_shoulder,general,cum_on_body
cum_on_tail,general,"cum,tail"
cum_on_tongue,general,"cum,tongue"
cum_on_vulva,general,"cum,vulva"
cum_on_wall,general,cum
cum_overflow,general,cum
cum_pool,general,
cum_pooling,general,
cum_request,general,
cum_splatter,general,cum
cum_spurt,general,
cum_string,general,cum
cum_taste,general,cum
cum_through,general,cum_inside
cum_through_clothing,general,"cum_in_clothing,wet_clothing"
cum_through_underwear,general,"cum_in_underwear,cum_through_clothing,wet_underwear"
cum_trail,general,cum
cum_vore,general,"cum,digestion,vore"
cum_while_chaste,general,"chastity_device,cum,ejaculation"
cum_while_penetrated,general,"cum,ejaculation,penetration"
cumshot,general,"cum,ejaculation"
cumshot_in_mouth,general,"cum_in_mouth,cumshot"
cunnilingus,general,"oral,sex,vaginal"
cup,general,container
cupcake,general,food
cupcake_(fnaf),character,five_nights_at_freddy's
cuphead_(character),character,
curious,general,
curled_horn,general,horn
curled_tail,general,tail
curled_up,general,
curling_tail,general,tail
curling_toes,general,feet
curly_hair,general,hair
currency_symbol,general,symbol
curtains,general,
curtains_open,general,curtains
curved_eyebrows,general,
curved_horn,general,horn
curved_penis,general,penis
curvy_figure,general,
cushion,general,
cutaway,general,
cute_fangs,general,fangs
cutie_mark,general,
cutie_mark_crusaders_(mlp),character,
cutlery,general,kitchen_utensils
cutout,general,
cyan_yoshi,species,yoshi
cybernetic_arm,general,cybernetic_limb
cybernetic_leg,general,cybernetic_limb
cybernetic_limb,general,cybernetics
cybernetics,general,machine
cyberpunk,general,
cybertronian,species,robot
cyborg,species,cybernetics
cyclops,species,
cyndaquil,species,pokemon_(species)
cynder,character,spyro_the_dragon
cynthia_(pokemon),character,pokemon_champion
cyprinid,species,fish
dachshund,species,hunting_dog
daddy_kink,general,
daffy_duck,character,
dagger,general,melee_weapon
dairy_cattle,species,
daisy_duck,character,
daisy_dukes,general,"denim_shorts,hotpants"
dakimakura,general,
dakimakura_design,meta,dakimakura
dakka,character,
dale_(disney),character,
dall_sheep,species,sheep
dalmatian,species,domestic_dog
dancewear,general,clothing
dancing,general,
daring_do_(mlp),character,friendship_is_magic
dark,general,
dark_areola,general,areola
dark_clothing,general,clothing
dark_elf,species,elf
dark_eyebrows,general,eyebrows
dark_nipples,general,nipples
dark_nose,general,
dark_penis,general,penis
dark_pupils,general,
dark_room,general,dark
dark_skin,general,
darkened_anus,general,anus
darkened_balls,general,"balls,darkened_genitalia"
darkened_genitalia,general,genitals
darkened_penis,general,"darkened_genitalia,penis"
darkened_vulva,general,darkened_genitalia
darkner,species,
darkness,general,
darkrai,species,pokemon_(species)
darwin_watterson,character,
dasyurid,species,dasyuromorph
dasyuromorph,species,marsupial
date,general,
dated,meta,
dawn_(pokemon),character,
dawn_bellwether,character,zootopia
daww,general,
daxter,character,
day,general,
daybreaker_(mlp),character,friendship_is_magic
dazed,general,
dean_(drako1997),character,
death,general,
death_(personification),character,
death_(puss_in_boots),character,
death_by_snu_snu,general,
deathclaw,species,scalie
decapitation,general,
decapod,species,malacostracan
decapodiform,species,coleoid
decidueye,species,pokemon_(species)
decoration,general,
deep_cunnilingus,general,"cunnilingus,tongue_penetration"
deep_navel,general,navel
deep_penetration,general,penetration
deep_rimming,general,rimming
deep_skin,general,
deep_throat,general,oral_penetration
deer,species,mammal
deer_humanoid,species,"deer,mammal_humanoid"
deer_taur,species,"deer,mammal_taur"
deerling,species,pokemon_(species)
defeated,general,
degradation,general,
deity,species,
delcatty,species,pokemon_(species)
delilah_(101_dalmatians),character,
delivery_(commerce),general,
delivery_employee,general,delivery_(commerce)
delphox,species,pokemon_(species)
delta_rune_(emblem),general,symbol
deltoids,general,
demigod,species,
demon,species,
demon_humanoid,species,"demon,humanoid"
demonic,general,
denim,general,
denim_bottomwear,general,"bottomwear,denim_clothing"
denim_clothing,general,"clothing,denim"
denim_shorts,general,"denim_bottomwear,shorts"
depth_of_field,general,
derived_sound_effect,general,sound_effects
derp_eyes,general,
derpy_hooves_(mlp),character,friendship_is_magic
desert,general,
desk,general,table
desperation,general,
dessert,general,food
destruction,general,
detachable,general,
detachable_head,general,detachable
detached_sheath,general,sheath
detached_sleeves,general,armwear
detailed,meta,
detailed_anus,general,anus
detailed_background,general,detailed
detailed_bulge,general,bulge
detailed_fur,general,"detailed,fur"
detailed_scales,general,"detailed,scales"
devil_horns_(gesture),general,hand_gesture
dewclaw,general,
dewclaw_hooves,general,hooves
dewlap_(anatomy),general,
dewott,species,pokemon_(species)
dhole,species,canine
dialga,species,pokemon_(species)
dialogue,general,
dialogue_box,general,
diamond_(gem),general,gem
diamond_dog_(mlp),species,"canid,friendship_is_magic"
diamond_tiara_(mlp),character,friendship_is_magic
diane_foxington,character,
diaper,general,
diaper_change,general,diaper
diaper_creature,species,"animate_inanimate,diaper"
diaper_fetish,general,diaper
diaper_only,general,"topless,wearing_diaper"
diaper_under_clothing,general,wearing_diaper
dice,general,
diddy_kong,character,
different_sound_effects,general,sound_effects
digby_(animal_crossing),character,animal_crossing
digestion,general,
digestion_noises,general,"digestion,onomatopoeia"
digi_(yourdigimongirl),character,
digimon_(species),species,
digit_ring,general,ring_(jewelry)
digital_creature,species,
digital_drawing_(artwork),meta,digital_media_(artwork)
digital_media_(artwork),meta,
digital_painting_(artwork),meta,"digital_media_(artwork),painting_(artwork)"
digitigrade,general,
diglett,species,pokemon_(species)
dildo,general,sex_toy
dildo_in_ass,general,"dildo_insertion,sex_toy_in_ass"
dildo_in_mouth,general,sex_toy_in_mouth
dildo_in_vagina,general,"dildo_insertion,sex_toy_in_vagina"
dildo_insertion,general,"dildo,sex_toy_insertion"
dildo_sitting,general,dildo
dilophosaurus,species,theropod
dingo,species,canis
dingodile,character,
dinosaur,species,reptile
diphallism,general,2_penises
diplodocid,species,sauropod
dipodomyine,species,rodent
dipstick_antennae,general,multicolored_antennae
dipstick_ears,general,"ear_markings,multicolored_ears"
dipstick_limbs,general,
dipstick_tail,general,"multicolored_tail,tail_markings"
dire_(fortnite),character,
dire_aircraft,species,"dire_vehicle,living_aircraft"
dire_vehicle,species,living_vehicle
dire_wolf,species,wolf
directional_arrow,general,
dirt,general,
dirty,general,
dirty_clothing,general,"clothing,dirty"
dirty_diaper,general,used_diaper
dirty_feet,general,dirty
dirty_talk,general,
disassembly_drone,species,
discarded_clothing,general,clothing
discord_(mlp),character,friendship_is_magic
disembodied_hand,general,
disembodied_head,general,
disembodied_penis,general,penis
disguise,general,
disgust,general,
dismemberment,general,
disposal,general,
distracted,general,
distracting_watermark,meta,watermark
ditto_(pokemon),species,pokemon_(species)
dixie_(tfath),character,
dixie_kong,character,
dizzy,general,
dobermann,species,domestic_dog
dock_(anatomy),general,tail
doctor,general,
doctor_whooves_(mlp),character,friendship_is_magic
dodo,species,columbid
dog_humanoid,species,"canine_humanoid,domestic_dog"
dog_tags,general,
dogday_(poppy_playtime),character,
doggystyle,general,from_behind_position
doll,general,
dolly_(101_dalmatians),character,
dolphin,species,toothed_whale
dolphin_shorts,general,"athletic_wear,shorts"
domestic_cat,species,felis
domestic_dog,species,canis
domestic_ferret,species,weasel
domestic_goat,species,goat
domestic_pet,general,
domestic_pig,species,sus_(pig)
domestic_rabbit,species,oryctolagus
domestic_sheep,species,sheep
dominant,general,
dominant_anthro,general,"anthro,dominant"
dominant_female,general,"dominant,female"
dominant_feral,general,"dominant,feral"
dominant_gynomorph,general,"dominant_intersex,gynomorph"
dominant_human,general,"dominant,human"
dominant_humanoid,general,"dominant,humanoid"
dominant_intersex,general,"dominant,intersex"
dominant_male,general,"dominant,male"
dominant_pov,general,"dominant,first_person_view"
dominant_young,general,"dominant,young"
dominatrix,general,
don_bluth,copyright,
donald_duck,character,
donatello_(tmnt),character,
donkey,species,equine
donkey_kong_(character),character,
doom_slayer,character,
door,general,
door_handle,general,door
doorway,general,
doraemon_(character),character,
dorsal_fin,general,fin
dorumon,species,x-digimon
dot_eyes,general,simple_eyes
dot_warner,character,
dotted_background,general,pattern_background
double_anal,general,"anal_penetration,double_penetration"
double_chin,general,
double_dildo,general,dildo
double_handjob,general,handjob
double_penetration,general,penetration
double_tomoe,general,
double_v_sign,general,v_sign
double_vaginal,general,"double_penetration,vaginal_penetration"
doughnut,general,"dessert,pastry"
dove,species,columbid
dr._eggman,character,
dr._voir,character,
draconcopode,species,"apode,serpentine"
draconequus,species,chimera
dracthyr,species,"warcraft,western_dragon"
draenei,species,warcraft
draft_horse,species,horse
dragon,species,mythological_scalie
dragon_(dnd),species,"dungeons_and_dragons,western_dragon"
dragon_humanoid,species,"dragon,scalie_humanoid"
dragon_koopa,species,
dragon_tail,general,tail
dragon_taur,species,"dragon,taur"
dragon_wings,general,wings
dragonair,species,pokemon_(species)
dragonborn_(dnd),species,"dungeons_and_dragons,scalie"
dragonfly,species,insect
dragonite,species,pokemon_(species)
dragonplayer_(character),character,
drawer,general,
drawing,general,
drawing_tablet,general,electronics
drawstring,general,string
dreadlocks,general,hair
dream,general,
drekir,species,theropod
dress,general,clothing
dress_lift,general,"clothing_lift,dress"
dress_shirt,general,collared_shirt
dresser,general,furniture
dressing,general,
drinking,general,
drinking_cum,general,"cum_in_mouth,drinking"
drinking_glass,general,glass_cup
drinking_straw,general,
drinking_urine,general,"urine_in_mouth,watersports"
drip_effect,general,
dripping,general,
dripping_vulva,general,"dripping,vulva"
dripping_wet,general,
driving,general,
drizzile,species,pokemon_(species)
dromaeosaurid,species,theropod
drone,general,
dronification,general,drone
drooling,general,saliva
drooling_tongue,general,
drowning,general,asphyxiation
drowzee,species,pokemon_(species)
drugged,general,substance_intoxication
drugs,general,
druid,general,tribal_spellcaster
drum_bunker_dragon,character,
drunk,general,substance_intoxication
drunk_bubble,general,"bubble,drunk"
dryad,species,humanoid
dual_holding,general,
dual_wielding,general,holding_weapon
duck,species,anatid
duck_hunt_dog,character,
duct_tape,general,tape
dudley_puppy,character,
duel_monster,species,
dullahan,species,
dumbbell,general,weights
dungeon,general,
dungeons_and_dragons,copyright,role-playing_game
duo,general,
duo_focus,general,
dusk_lycanroc,species,lycanroc
dust,general,
dutch_angle,general,
dwarf,species,humanoid
dwarf_rabbit,species,domestic_rabbit
dwarfism,general,
dying,general,
dylan_(101_dalmatians),character,
eagle,species,accipitrid
ear_bite,general,bite
ear_blush,general,blush
ear_bow,general,bow_(feature)
ear_fins,general,fin
ear_frill,general,frill_(anatomy)
ear_grab,general,grabbing
ear_markings,general,markings
ear_penetration,general,unusual_penetration
ear_piercing,general,piercing
ear_pull,general,
ear_ring,general,"ear_piercing,ring_(jewelry),ring_piercing"
ear_stud,general,"ear_piercing,stud_piercing"
ear_tag,general,ear_piercing
ear_tuft,general,tuft
earbuds,general,electronics
earless,general,
ears_back,general,pivoted_ears
ears_down,general,pivoted_ears
ears_up,general,
earth,general,planet
earth_pony,species,pony
east_asian_clothing,general,asian_clothing
easter,copyright,holidays
easter_bunny,character,easter
easter_egg,general,easter
eastern_bluebird,species,bluebird
eastern_dragon,species,dragon
eastern_grey_squirrel,species,grey_squirrel
eating,general,
eating_feces,general,feces
eating_food,general,eating
ecaflip,species,felid
echidna,species,monotreme
echinoderm,species,aquatic
eda_clawthorne,character,
edging,general,
eel,species,fish
eevee,species,pokemon_(species)
egg,general,
egg_in_ass,general,
egg_insertion,general,"egg,object_insertion"
egg_vibrator,general,vibrator
eggplant,general,fruit
egyptian,general,
egyptian_clothing,general,"clothing,egyptian"
egyptian_headdress,general,egyptian_clothing
egyptian_mau,species,domestic_cat
ejaculation,general,
ekans,species,pokemon_(species)
elapid_(snake),species,snake
elbow_feathers,general,
elbow_gloves,general,"armwear,gloves"
elbow_pads,general,
elbow_tuft,general,arm_tuft
elderly,general,
elderly_anthro,general,"anthro,elderly"
elderly_female,general,"elderly,female"
elderly_male,general,"elderly,male"
eldritch_abomination,species,monster
eldritch_being,species,
electric_fan,general,
electric_guitar,general,guitar
electricity,general,
electricity_manipulation,general,"electricity,elemental_manipulation"
electrogenesis,general,electricity
electronics,general,
electrostimulation,general,
elemental_creature,species,
elemental_dragon,species,"dragon,elemental_creature"
elemental_humanoid,species,"elemental_creature,humanoid"
elemental_manipulation,general,
elephant,species,elephantid
elephantid,species,mammal
elf,species,humanoid
elh_melizee,character,
elk,species,cervine
ellipsis,general,text
elora,character,spyro_the_dragon
elza_(interspecies_reviewers),character,
emanata,general,
embarrassed,general,
emboar,species,pokemon_(species)
emelie_(cyancapsule),character,
emerald_(gem),general,gem
emo,general,alternative_fashion
emoji,general,symbol
emolga,species,pokemon_(species)
emoticon,general,text
empoleon,species,pokemon_(species)
empty_eyes,general,"no_irises,no_pupils"
encasement,general,bound
encouragement,general,
ender_dragon,species,"dragon,minecraft"
enderman,species,minecraft
endosoma,general,safe_vore
enema,general,
energy,general,
enfield,species,
english_text,meta,text
enjoying,general,
entwined_tails,general,tail_coil
equid,species,mammal
equid_taur,species,"equid,mammal_taur"
equine,species,equid
equine_anus,general,anus
equine_dildo,general,animal_dildo
equine_genitalia,general,animal_genitalia
equine_humanoid,species,"equine,mammal_humanoid"
equine_penis,general,"animal_penis,equine_genitalia"
equine_taur,species,"equid_taur,equine"
equine_vulva,general,"animal_vulva,equine_genitalia"
erect_clitoris,general,clitoris
erect_nipples,general,nipples
erection,general,
erection_in_diaper,general,"diaper,erection"
erection_under_clothing,general,"clothing,erection"
ero_(erobos),character,
esix,character,mascot
espeon,species,pokemon_(species)
espio_the_chameleon,character,
espurr,species,pokemon_(species)
eti_(utopianvee),character,
eublepharid,species,gecko
eulipotyphlan,species,mammal
eunuch,general,
eurasian_red_squirrel,species,tree_squirrel
european_badger,species,badger
european_hedgehog,species,hedgehog
european_rabbit,species,oryctolagus
evening,general,
everest_(paw_patrol),character,
evil_face,general,
evil_grin,general,smile
excessive_cum,general,"cum,excessive_genital_fluids"
excessive_feces,general,feces
excessive_genital_fluids,general,genital_fluids
excessive_precum,general,"excessive_genital_fluids,precum"
excessive_sweat,general,sweat
excessive_vaginal_fluids,general,"excessive_genital_fluids,vaginal_fluids"
excited,general,
exclamation_point,general,
execution,general,
exercise,general,
exercise_equipment,general,
exhausted,general,
exhibitionism,general,
exoskeleton,general,
expansion,general,
experiment_(lilo_and_stitch),species,alien
explicit,meta,
explicitly_stated_consent,general,
explicitly_stated_nonconsent,general,
explosion,general,
explosives,general,
exposed,general,
exposed_belly,general,
exposed_breasts,general,breasts
exposed_butt,general,
exposed_diaper,general,
exposed_endoskeleton,general,
expression_cutaway,general,cutaway
expressions,general,
extended_arm,general,
extended_arms,general,
extended_leg,general,
extended_sound_effect,general,sound_effects
extreme_french_kiss,general,french_kissing
extreme_penetration,general,penetration
extreme_size_difference,general,size_difference
exveemon,species,digimon_(species)
eye_bags,general,
eye_contact,general,looking_at_another
eye_markings,general,markings
eye_patch,general,eyewear
eye_roll,general,
eye_scar,general,facial_scar
eye_through_hair,general,translucent_hair
eyebrow_piercing,general,"facial_piercing,jewelry"
eyebrow_ring,general,"eyebrow_piercing,ring_(jewelry),ring_piercing"
eyebrow_through_hair,general,"eyebrows,translucent_hair"
eyebrows,general,
eyelashes,general,
eyelashes_through_hair,general,"eyelashes,translucent_hair"
eyeless,general,
eyeliner,general,makeup
eyemask,general,eyewear
eyes_closed,general,
eyeshadow,general,makeup
eyewear,general,
eyewear_on_head,general,eyewear
eyewear_only,general,"eyewear,nude"
face_fucking,general,irrumatio
face_grab,general,grabbing
face_imprint,general,imprint
face_in_ass,general,
face_in_breasts,general,breasts
face_lick,general,licking
face_paint,general,bodypaint
face_squish,general,squish
faceless,general,
faceless_ambiguous,general,"ambiguous_gender,faceless_character"
faceless_anthro,general,"anthro,faceless_character"
faceless_character,general,
faceless_female,general,"faceless_character,female"
faceless_feral,general,"faceless_character,feral"
faceless_human,general,"faceless_character,human"
faceless_male,general,"faceless_character,male"
facesitting,general,sitting_on_another
facial_hair,general,
facial_horn,general,horn
facial_markings,general,head_markings
facial_piercing,general,piercing
facial_scar,general,scar
facial_spikes,general,spikes_(anatomy)
facial_tattoo,general,tattoo
facial_tuft,general,tuft
fairy,species,
fake_ears,general,
fake_horns,general,
fake_rabbit_ears,general,fake_ears
fake_tail,general,
fakemon,species,
falco_lombardi,character,
falcon,species,bird
fallen_angel,species,angel
falling,general,
fallopian_tubes,general,
family,general,
fang_(gvh),character,
fang_the_hunter,character,
fang_the_weavile,character,
fangs,general,teeth
fantasizing,general,
fantasy,general,
farm,general,
fart,general,
fart_cloud,general,fart
fart_fetish,general,fart
farting_on_another,general,fart
farting_on_face,general,fart
fat_arms,general,
fat_rolls,general,
fatal_vore,general,vore
faun,species,humanoid
faun_(spyro),species,"deer,spyro_the_dragon"
faux_gaping,general,
fay_(star_fox),character,
feather_duster,general,cleaning_tool
feather_hair,general,"feathers,pseudo_hair"
feather_hands,general,feathers
feather_in_hair,general,"hair,hair_accessory,loose_feather"
feather_tuft,general,"feathers,tuft"
feathered_arms,general,feathers
feathered_crest,general,"feathers,head_crest"
feathered_dinosaur,species,"dinosaur,feathered_scalie"
feathered_dragon,species,"dragon,feathered_scalie"
feathered_scalie,species,"feathers,scalie"
feathered_tail,general,"feathers,tail"
feathered_wings,general,"feathers,wings"
feathering,general,fur
feathers,general,
featureless_breasts,general,breasts
featureless_chest,general,
featureless_crotch,general,
featureless_face,general,
featureless_feet,general,feet
featureless_hands,general,
featureless_legs,general,
feces,general,
feces_in_ass,general,feces
feces_on_body,general,feces
feces_pile,general,feces
fecto_elfilis,character,
fedora,general,hat
feeding,general,
feet,general,
feet_first,general,
feet_together,general,feet
feet_up,general,feet
felching,general,cum
felicia_(darkstalkers),character,
felid,species,mammal
felid_humanoid,species,"felid,mammal_humanoid"
felid_taur,species,"felid,mammal_taur"
feline,species,felid
feline_demon,species,"demon,feline"
feline_genitalia,general,animal_genitalia
feline_humanoid,species,"felid_humanoid,feline"
feline_penis,general,"animal_penis,feline_genitalia"
feline_vulva,general,"animal_vulva,feline_genitalia"
felineko,species,felid
felis,species,feline
felkin,species,mammal
fellatio,general,"oral,penile,sex"
felyne,species,feline
female,general,
female/ambiguous,general,"ambiguous_gender,female"
female/female,general,female
female_(lore),lore,
female_anthro,general,"anthro,female"
female_death,general,"death,female"
female_dominating_male,general,"dominant_female,male/female,submissive_male"
female_feral,general,"female,feral"
female_fingered,general,female
female_focus,general,female
female_human,general,"female,human"
female_humanoid,general,"female,humanoid"
female_on_anthro,general,"anthro,female"
female_on_bottom,general,"female,on_bottom"
female_on_feral,general,"female,feral"
female_on_human,general,"female,human"
female_on_humanoid,general,"female,humanoid"
female_on_top,general,"female,on_top"
female_peeing,general,"female,peeing"
female_penetrated,general,"female,penetration"
female_penetrating,general,"female,penetration"
female_penetrating_female,general,"female/female,female_penetrated,female_penetrating,sex"
female_penetrating_male,general,"female_penetrating,male/female,male_penetrated,sex"
female_pov,general,"female,first_person_view"
female_pred,general,female
female_prey,general,female
female_rape,general,"female,rape"
female_raped,general,female
female_rimmed,general,female
female_rimming,general,"female,rimming"
female_rimming_male,general,"female_rimming,male/female,male_rimmed"
female_symbol,general,gender_symbol
female_taur,general,"female,taur"
femboy,general,
femboy/femboy,general,femboy
feminization,general,
fenavi_montaro,character,
fence,general,
fennec_fox,species,true_fox
fennekin,species,pokemon_(species)
fenneko,character,aggretsuko
fennix_(fortnite),character,
feral,general,
feral_focus,general,feral
feral_on_bottom,general,"feral,on_bottom"
feral_on_feral,general,feral
feral_on_top,general,"feral,on_top"
feral_penetrated,general,"feral,penetration"
feral_penetrating,general,"feral,penetration"
feral_penetrating_anthro,general,"anthro_on_feral,anthro_penetrated,feral_penetrating,sex"
feral_penetrating_female,general,"female_on_feral,female_penetrated,feral_penetrating"
feral_penetrating_feral,general,"feral_on_feral,feral_penetrated,feral_penetrating,sex"
feral_penetrating_human,general,"feral_penetrating,human_on_feral,human_penetrated,sex"
feral_penetrating_humanoid,general,"feral_penetrating,humanoid_on_feral,humanoid_penetrated,sex"
feral_pred,general,feral
feral_prey,general,feral
feraligatr,species,pokemon_(species)
feralized,general,feral
fetal_movement,general,
fetlocks,general,
fexa_(cryptiacurves),character,
ffm,general,male/female
ffm_threesome,general,"ffm,threesome"
fidget_(elysian_tail),character,
field,general,
fifi_la_fume,character,
fight,general,
fighting_pose,general,pose
fighting_ring,general,
filled_condom,general,condom
fin,general,
fin_piercing,general,"fin,furgonomic_piercing"
finch,species,oscine
finger_claws,general,"claws,fingers"
finger_in_mouth,general,fingers
finger_lick,general,"finger_play,licking"
finger_play,general,fingers
finger_ring,general,"digit_ring,fingers"
fingering,general,
fingering_partner,general,"fingering,sex"
fingering_self,general,"fingering,masturbation"
fingerless_(marking),general,
fingerless_gloves,general,gloves
fingernails,general,"fingers,nails"
fingerpads,general,pawpads
fingers,general,
fink_(ok_k.o.!_lbh),character,
finn_the_human,character,
finnick_(zootopia),character,zootopia
fiona_fox,character,
fionna_the_human,character,
fire,general,
fire_breathing,general,"breath_powers,fire_manipulation"
fire_creature,species,"elemental_creature,fire"
fire_humanoid,species,"elemental_humanoid,fire_creature"
fire_manipulation,general,"elemental_manipulation,fire"
firebrand,character,
firecat,character,
firefly,species,beetle
fireplace,general,
fireworks,general,
firondraak,character,
first_person_view,general,
fish,species,aquatic
fish_hooking,general,
fish_humanoid,species,"aquatic_humanoid,fish"
fish_tail,general,tail
fishing,general,
fishing_rod,general,
fishnet_armwear,general,"armwear,fishnet_clothing"
fishnet_clothing,general,clothing
fishnet_leggings,general,"fishnet_legwear,leggings"
fishnet_legwear,general,"fishnet_clothing,legwear"
fishnet_thigh_highs,general,"fishnet_legwear,thigh_highs"
fishnet_topwear,general,"fishnet_clothing,topwear"
fist,general,
fisting,general,penetration
fitting_room,general,
five_nights_at_freddy's,copyright,
fixed_toy,general,sex_toy
fizz_(lol),character,
fizzarolli_(helluva_boss),character,
flaaffy,species,pokemon_(species)
flaccid,general,penis
flag,general,
flag_(object),general,flag
flag_bikini,general,"bikini,flag_print"
flag_print,general,flag
flaky_(htf),character,
flamedramon,species,digimon_(species)
flaming_hair,general,"fire,hair,pseudo_hair"
flaming_mane,general,"flaming_hair,mane,pseudo_mane"
flaming_tail,general,"fire,tail"
flamingo,species,bird
flannel_shirt,general,
flared_penis,general,penis
flareon,species,pokemon_(species)
flash_emanata,general,emanata
flash_sentry_(mlp),character,friendship_is_magic
flashback,general,
flashing,general,
flashing_breasts,general,flashing
flashlight,general,
flat_chastity_cage,general,chastity_cage
flat_chested,general,
flat_colors,meta,
flemish_giant,species,domestic_rabbit
flesh,general,
flesh_creature,species,flesh
flesh_fang,general,
flesh_structure,general,flesh
flesh_tunnel,general,flesh_structure
flesh_whiskers,general,barbel_(anatomy)
fleshlight_position,general,
fleur_de_lis_(mlp),character,friendship_is_magic
flexible,general,
flexing,general,
flexing_bicep,general,flexing
flexing_both_biceps,general,flexing_bicep
flick_(animal_crossing),character,animal_crossing
flip_flops,general,sandals
flippers,general,
flippy_(htf),character,
flirting,general,
flirting_with_viewer,general,flirting
floating,general,
floating_eyebrows,general,
floating_hands,general,
floating_head,general,
